timestamp,mission,mission_stage,sampling,armed,mode,latitude,longitude,altitude_ft,yaw_deg,pitch_deg,roll_deg,groundspeed_mph,airspeed_mph,vertical_speed_fpm,num_satellites,battery_voltage,battery_current,battery_level,esc_rpm_1,esc_rpm_2,esc_rpm_3,esc_rpm_4,esc_rpm_avg,fc1_pressure_hpa,fc2_pressure_hpa,fc1_temp_c,fc2_temp_c,bmp390l_pressure_hpa,bmp390l_temp_c,sht41_temp_c,sht41_humidity_pct,tmp102_temp_c,sdp811_wind_mph,sdp811_wind_mps,sdp811_dp_pa,sdp811_temp_c,tsl2591_full,tsl2591_ir,tsl2591_visible,as7341_ch0,as7341_ch1,as7341_ch2,as7341_ch3,as7341_ch4,as7341_ch5
1776281340.1872168,mission5,Ascent,1,1,GUIDED,26.8066704,-80.2735287,154.57349576,89.38199826301546,-5.041241585555529,-1.1019106993410548,0.071265711530298,0.6589000138676167,57.08661426,21,14.718,22.09,60,,,,,,1015.1668701171875,1014.3906860351562,46.38,41.66,1013.947460714679,25.60923615307547,27.42198825055314,44.47547112230106,,8.102510773320462,3.6221404120452325,17.469166666666666,29.175,36113,13586,22527,3823,3514,65535,65535,16299,65535
1776281340.2114067,mission5,Ascent,1,1,GUIDED,26.8066704,-80.2735287,154.57349576,89.37139780721823,-4.876622893252874,-1.2697550558720345,0.071265711530298,0.6589000138676167,57.08661426,21,14.718,22.09,60,,,,,,1015.1668701171875,1014.3906860351562,46.38,41.66,1013.9581797360108,25.613860622048378,27.40863660639353,44.50904097047379,,8.901576080484718,3.979353974842739,20.7525,29.18,36113,13586,22527,3823,3514,65535,65535,16299,65535
1776281340.246904,mission5,Ascent,1,1,GUIDED,26.8066704,-80.2735287,154.57349576,89.39436773817575,-4.9292110919344045,-1.2542293923283383,0.071265711530298,0.6589000138676167,57.08661426,21,14.718,22.09,60,,,,,,1015.1668701171875,1014.3906860351562,46.38,41.66,1013.9581797360108,25.613860622048378,27.40863660639353,44.50904097047379,,8.901576080484718,3.979353974842739,20.7525,29.18,36113,13586,22527,3823,3514,65535,65535,16299,65535
1776281340.2737799,mission5,Ascent,1,1,GUIDED,26.8066704,-80.2735287,154.57349576,89.39603430467994,-4.78265441176272,-1.307756422050947,0.071265711530298,0.6589000138676167,57.08661426,21,14.718,22.09,60,,,,,,1015.1668701171875,1014.3906860351562,46.38,41.66,1013.9581797360108,25.613860622048378,27.40863660639353,44.50904097047379,,8.901576080484718,3.979353974842739,20.7525,29.18,36113,13586,22527,3823,3514,65535,65535,16299,65535
1776281340.2978063,mission5,Ascent,1,1,GUIDED,26.8066704,-80.2735287,154.57349576,89.42776737016571,-4.894733997378717,-1.3503848154683455,0.071265711530298,0.6589000138676167,57.08661426,21,14.666,23.03,59,,,,,,1015.1668701171875,1014.3906860351562,46.38,41.66,1013.9581797360108,25.613860622048378,27.40863660639353,44.50904097047379,,8.901576080484718,3.979353974842739,20.7525,29.18,36113,13586,22527,3823,3514,65535,65535,16299,65535
1776281340.322363,mission5,Ascent,1,1,GUIDED,26.8066704,-80.2735287,154.57349576,89.41903838659042,-4.760456292341991,-1.325081520650186,0.071265711530298,0.6589000138676167,57.08661426,21,14.666,23.03,59,,,,,,1015.1668701171875,1014.3906860351562,46.38,41.66,1013.9007354115649,25.60923615307547,27.405966277561603,44.50141145952544,,8.901576080484718,3.979353974842739,20.7525,29.18,36113,13586,22527,3823,3514,65535,65535,16299,65535
1776281340.3766413,mission5,Ascent,1,1,GUIDED,26.8066703,-80.2735286,154.77362699999998,89.35714319945482,-4.912540304249437,-1.4153357658413028,0.21994159046143294,0.764063839994073,64.96063002,21,14.666,23.03,59,,,,,,1015.198486328125,1014.4031982421875,46.38,41.66,1013.9007354115649,25.60923615307547,27.405966277561603,44.50141145952544,,8.901576080484718,3.979353974842739,20.7525,29.18,36113,13586,22527,3823,3514,65535,65535,16299,65535
1776281340.4009967,mission5,Ascent,1,1,GUIDED,26.8066703,-80.2735286,154.77362699999998,89.32041726464706,-5.107274587528519,-1.4499802000664699,0.21994159046143294,0.764063839994073,64.96063002,21,14.666,23.03,59,,,,,,1015.198486328125,1014.4031982421875,46.38,41.66,1013.9007354115649,25.60923615307547,27.405966277561603,44.50141145952544,,8.795614925135414,3.9319851784739033,20.302500000000002,29.145,36113,13586,22527,3823,3514,65535,65535,16299,65535
1776281340.4261577,mission5,Ascent,1,1,GUIDED,26.8066703,-80.2735286,154.77362699999998,89.48891123633628,-5.079023211696522,-1.7801423284447637,0.21994159046143294,0.764063839994073,64.96063002,21,14.666,23.03,59,,,,,,1015.198486328125,1014.4031982421875,46.38,41.66,1013.947460714679,25.60923615307547,27.405966277561603,44.46936751354238,,8.795614925135414,3.9319851784739033,20.302500000000002,29.145,36113,13586,22527,3823,3514,65535,65535,16299,65535
1776281340.4602528,mission5,Ascent,1,1,GUIDED,26.8066703,-80.2735286,154.77362699999998,89.41816412219477,-5.119891230210819,-1.7534336151907792,0.21994159046143294,0.764063839994073,64.96063002,21,14.666,23.03,59,,,,,,1015.198486328125,1014.4031982421875,46.38,41.66,1013.947460714679,25.60923615307547,27.405966277561603,44.46936751354238,,8.795614925135414,3.9319851784739033,20.302500000000002,29.145,36113,13586,22527,3823,3514,65535,65535,16299,65535
1776281340.4826605,mission5,Ascent,1,1,GUIDED,26.8066703,-80.2735286,154.77362699999998,89.31295869652169,-5.058104045463956,-2.07118251250031,0.21994159046143294,0.764063839994073,64.96063002,21,14.666,23.03,59,,,,,,1015.198486328125,1014.4031982421875,46.38,41.66,1013.947460714679,25.60923615307547,27.405966277561603,44.46936751354238,,8.795614925135414,3.9319851784739033,20.302500000000002,29.145,36113,13586,22527,3823,3514,65535,65535,16299,65535
1776281340.5053978,mission5,Ascent,1,1,GUIDED,26.8066703,-80.2735286,154.77362699999998,89.33243156989661,-5.0341360529063355,-2.213652390820565,0.21994159046143294,0.764063839994073,64.96063002,21,14.666,23.03,59,,,,,,1015.198486328125,1014.4031982421875,46.38,41.66,1013.947460714679,25.60923615307547,27.405966277561603,44.46936751354238,,8.795614925135414,3.9319851784739033,20.302500000000002,29.145,36113,13586,22527,3823,3514,65535,65535,16299,65535
1776281340.5288424,mission5,Ascent,1,1,GUIDED,26.8066703,-80.2735286,154.77362699999998,89.43311540939845,-4.963046148574539,-2.33580373279335,0.21994159046143294,0.764063839994073,64.96063002,21,14.666,23.03,59,,,,,,1015.198486328125,1014.4031982421875,46.38,41.66,1013.9581797360108,25.613860622048378,27.37392233157854,44.47241931792172,,8.795614925135414,3.9319851784739033,20.302500000000002,29.145,36113,13586,22527,3823,3514,65535,65535,16299,65535
1776281340.5632637,mission5,Ascent,1,1,GUIDED,26.8066701,-80.2735286,154.98031992,89.35446576474317,-5.069588157168888,-2.1445829422429665,0.21994159046143294,0.764063839994073,62.99212608,21,14.607,24.25,57,,,,,,1015.198486328125,1014.4031982421875,46.38,41.66,1013.9581797360108,25.613860622048378,27.37392233157854,44.47241931792172,,8.795614925135414,3.9319851784739033,20.302500000000002,29.145,36113,13586,22527,3785,3493,65535,65535,16086,65535
1776281340.5857725,mission5,Ascent,1,1,GUIDED,26.8066701,-80.2735286,154.98031992,89.39753694660996,-5.098597684156485,-2.2601809297871487,0.21994159046143294,0.764063839994073,62.99212608,21,14.607,24.25,57,,,,,,1015.198486328125,1014.4031982421875,46.38,41.66,1013.9581797360108,25.613860622048378,27.37392233157854,44.47241931792172,,8.795614925135414,3.9319851784739033,20.302500000000002,29.145,36113,13586,22527,3785,3493,65535,65535,16086,65535
1776281340.6088455,mission5,Ascent,1,1,GUIDED,26.8066701,-80.2735286,154.98031992,89.31948152853609,-5.202815720402248,-1.8121889423673376,0.3155215114155412,0.7745506695657969,62.99212608,21,14.607,24.25,57,,,,,,1015.1618041992188,1014.3616333007812,46.38,41.65,1013.9581797360108,25.613860622048378,27.37392233157854,44.47241931792172,,8.294046839190502,3.7077645530011987,18.235833333333332,29.16,36113,13586,22527,3785,3493,65535,65535,16086,65535
1776281340.6312466,mission5,Ascent,1,1,GUIDED,26.8066701,-80.2735286,154.98031992,89.3270630400921,-5.111685609989565,-1.7254514982784865,0.3155215114155412,0.7745506695657969,62.99212608,21,14.607,24.25,57,,,,,,1015.1618041992188,1014.3616333007812,46.38,41.65,1013.8432920513752,25.604611680842936,27.387273975738154,44.490730144197755,,8.294046839190502,3.7077645530011987,18.235833333333332,29.16,36113,13586,22527,3785,3493,65535,65535,16086,65535
1776281340.665924,mission5,Ascent,1,1,GUIDED,26.8066701,-80.2735286,154.98031992,89.27143796791904,-5.265191582200673,-1.9110762283002862,0.3155215114155412,0.7745506695657969,62.99212608,21,14.607,24.25,57,,,,,,1015.1618041992188,1014.3616333007812,46.38,41.65,1013.8432920513752,25.604611680842936,27.387273975738154,44.490730144197755,,8.294046839190502,3.7077645530011987,18.235833333333332,29.16,33484,12576,20908,3785,3493,65535,65535,16086,65535
1776281340.690069,mission5,Ascent,1,1,GUIDED,26.8066701,-80.2735286,154.98031992,89.25365898181069,-5.41190749119051,-2.0999542634779584,0.3155215114155412,0.7745506695657969,62.99212608,21,14.607,24.25,57,,,,,,1015.1618041992188,1014.3616333007812,46.38,41.65,1013.8432920513752,25.604611680842936,27.387273975738154,44.490730144197755,,8.294046839190502,3.7077645530011987,18.235833333333332,29.16,33484,12576,20908,3785,3493,65535,65535,16086,65535
1776281340.7126844,mission5,Ascent,1,1,GUIDED,26.8066701,-80.2735286,154.98031992,89.08820444493446,-5.321981201869489,-2.1015476188767637,0.3155215114155412,0.7745506695657969,62.99212608,21,14.607,24.25,57,,,,,,1015.1618041992188,1014.3616333007812,46.38,41.65,1013.8432920513752,25.604611680842936,27.387273975738154,44.490730144197755,,8.294046839190502,3.7077645530011987,18.235833333333332,29.16,33484,12576,20908,3785,3493,65535,65535,16086,65535
1776281340.7354949,mission5,Ascent,1,1,GUIDED,26.8066699,-80.2735286,155.2001362,89.02994291919329,-5.350157018718074,-2.183302865816397,0.3155215114155412,0.7745506695657969,72.83464578,21,14.607,24.25,57,,,,,,1015.1618041992188,1014.3616333007812,46.38,41.65,1013.8559361060937,25.59998720535077,27.38460364690623,44.493781948577094,,8.294046839190502,3.7077645530011987,18.235833333333332,29.16,33484,12576,20908,3785,3493,65535,65535,16086,65535
1776281340.76996,mission5,Ascent,1,1,GUIDED,26.8066699,-80.2735286,155.2001362,89.01657623620672,-5.117496821521764,-2.7221297713492874,0.3155215114155412,0.7745506695657969,72.83464578,21,14.607,24.25,57,,,,,,1015.1618041992188,1014.3616333007812,46.38,41.65,1013.8559361060937,25.59998720535077,27.38460364690623,44.493781948577094,,8.294046839190502,3.7077645530011987,18.235833333333332,29.16,33484,12576,20908,3785,3493,65535,65535,16086,65535
1776281340.793629,mission5,Ascent,1,1,GUIDED,26.8066699,-80.2735286,155.2001362,89.0504130003945,-5.07690499883949,-2.742695475218769,0.3155215114155412,0.7745506695657969,72.83464578,21,14.607,24.25,57,,,,,,1015.1618041992188,1014.3616333007812,46.38,41.65,1013.8559361060937,25.59998720535077,27.38460364690623,44.493781948577094,,8.294046839190502,3.7077645530011987,18.235833333333332,29.16,33484,12576,20908,3785,3493,65535,65535,16086,65535
1776281340.8164759,mission5,Ascent,1,1,GUIDED,26.8066699,-80.2735286,155.2001362,88.9597012391555,-4.976280923505325,-2.5496913645937687,0.3155215114155412,0.7745506695657969,72.83464578,21,14.582,24.38,57,,,,,,1015.1618041992188,1014.3616333007812,46.38,41.65,1013.8559361060937,25.59998720535077,27.38460364690623,44.493781948577094,,7.845800955250896,3.50738104520054,16.469166666666666,29.13,33484,12576,20908,3785,3493,65535,65535,16086,65535
1776281340.8398647,mission5,Ascent,1,1,GUIDED,26.8066699,-80.2735286,155.2001362,88.83506392125106,-5.032988580887049,-2.5681055584270873,0.10980755517922343,0.828904331765175,72.83464578,21,14.582,24.38,57,,,,,,1015.1476440429688,1014.3989868164062,46.36,41.65,1013.7984939134869,25.595362726598978,27.35523002975509,44.50598916609445,,7.845800955250896,3.50738104520054,16.469166666666666,29.13,33484,12576,20908,3785,3493,65535,65535,16086,65535
